THE PRIVATE FUND INVESTMENT ADVISERS REGISTRATION ACT OF 2010;0
COMMITTEE ON BANKING HOUSING AND URBAN AFFAIRS;94
COMMITTEE ON FINANCIAL SERVICES OF THE HOUSE;82
THE COMMODITY EXCHANGE ACT 7 USC 1 ET SEQ;12
THE SMALL BUSINESS INVESTMENT ACT OF 1958;0
COMPTROLLER GENERAL OF THE UNITED STATES;58
FINANCIAL INDUSTRY REGULATORY AUTHORITY;1
FINANCIAL STABILITY OVERSIGHT COUNCIL;23
COMMODITY FUTURES TRADING COMMISSION;151
THE INVESTMENT ADVISERS ACT OF 1940;34
SECURITIES AND EXCHANGE COMMISSION;160
THE INVESTMENT ADVISER ACT OF 1940;0
THE INVESTMENT COMPANY ACT OF 1940;21
SOFTWARE CONTAINING INTELLECTUAL;0
INVESTMENT ADVISERS ACT OF 1940;10
SELF-REGULATORY ORGANIZATION;41
THE COMMODITIES EXCHANGE ACT;0
CODE OF FEDERAL REGULATIONS;11
THE COMMODITY EXCHANGE ACT;62
THE SECURITIES ACT OF 1933;20
COMMODITY TRADING ADVISOR;9
AND FINANCIAL INNOVATION;0
COMMODITY POOL OPERATOR;9
FOREIGN PRIVATE ADVISER;0
INVESTMENT ADVISERS ACT;0
VOLUNTARY PILOT PROGRAM;0
INVESTMENT ADVISER ACT;0
REPORTING REQUIREMENTS;19
SUCCESSORS-IN-INTEREST;0
EMPLOYMENT STRUCTURES;0
SUBPARAGRAPHS A AND B;26
17 CFR PARTS 2752042;0
LESS FREQUENTLY THAN;17
RULE OF CONSTRUCTION;60
VENTURE CAPITAL FUND;0
ACCREDITED INVESTOR;0
COMPTROLLER GENERAL;91
INVESTMENT ADVISERS;51
SUBSECTIONS B AND C;9
SUBSECTIONS C AND D;2
15 USC 80B1 ET SEQ;6
COMMENT RULEMAKING;0
DEFINING TECHNICAL;0
FOR THE PURPOSE OF;80
IN ACCORDANCE WITH;247
IN CONNECTION WITH;176
IN THE ALTERNATIVE;0
INVESTMENT ADVISER;27
INVESTMENT COMPANY;15
MARKET MAKER SHORT;0
PARAGRAPHS 1 AND 2;26
SECTION 3C1 OR 3C7;1
SECURITIES-RELATED;1
UNITED STATES CODE;165
17 CFR 27520642B6;0
COMPUTER HARDWARE;0
CONSOLIDATED TAPE;0
DIFFERENT CLASSES;1
OFF-BALANCE-SHEET;3
PRIMARY RESIDENCE;0
PUBLIC DISCLOSURE;21
TRADING PRACTICES;1
BECOME EFFECTIVE;31
CLAUSES I AND II;11
FOR THE PURPOSES;31
OVER-THE-COUNTER;1
