FINANCIAL INSTITUTIONS REFORM RECOVERY AND ENFORCEMENT ACT OF 1989;10
NONBANK FINANCIAL COMPANY SUPERVISED BY THE BOARD OF GOVERNORS;67
SUBSTANTIALLY EQUIVALENT TO THE LEVEL OF PROTECTION ACHIEVED;0
DODD-FRANK WALL STREET REFORM AND CONSUMER PROTECTION ACT;26
THE LIABILITY RISK RETENTION ACT OF 1986 15 USC 3901A4;0
NATIONAL ALLIANCE FOR INSURANCE EDUCATION & RESEARCH;0
THE CONSUMER FINANCIAL PROTECTION AGENCY ACT OF 2010;0
COMMITTEES ON FINANCIAL SERVICES AND WAYS AND MEANS;0
INTERNATIONAL ASSOCIATION OF INSURANCE SUPERVISORS;0
THE FEDERAL CROP INSURANCE ACT 7 USC 1501 ET SEQ;0
NATIONAL ASSOCIATION OF INSURANCE COMMISSIONERS;10
COMMITTEE ON BANKING HOUSING AND URBAN AFFAIRS;93
COMMITTEE ON FINANCIAL SERVICES OF THE HOUSE;83
CONSUMER PRICE INDEX FOR ALL URBAN CONSUMERS;0
OFFICE OF THE COMPTROLLER OF THE CURRENCY;109
COMPTROLLER GENERAL OF THE UNITED STATES;60
THE TERRORISM RISK INSURANCE ACT OF 2002;0
FEDERAL DEPOSIT INSURANCE CORPORATION;109
FINANCIAL STABILITY OVERSIGHT COUNCIL;22
COMMODITY FUTURES TRADING COMMISSION;154
FEDERAL INSURANCE OFFICE ACT OF 2010;0
NATIONAL CREDIT UNION ADMINISTRATION;45
FEDERAL FINANCIAL REGULATORY AGENCY;1
QUARTERLY LISTING OF ALIEN INSURERS;0
THE FINANCIAL STABILITY ACT OF 2010;5
SECURITIES AND EXCHANGE COMMISSION;160
UNITED STATES TRADE REPRESENTATIVE;0
THE TRADE ACT OF 1974 19 USC 2171;0
GLOBAL RISK MANAGEMENT INSTITUTE;0
INDEPENDENTLY PROCURED INSURANCE;0
NON-ADMITTED INSURANCE MODEL ACT;0
COMMITTEE ON FINANCIAL SERVICES;9
INSURANCE INSTITUTE OF AMERICA;0
REINSURANCE REFORM ACT OF 2010;0
ADMINISTRATIVE PROCEDURES ACT;0
THE PUBLIC HEALTH SERVICE ACT;0
ASSOCIATE IN RISK MANAGEMENT;0
OFFICE OF THRIFT SUPERVISION;219
AMERICAN INSTITUTE FOR CPCU;0
COMMITTEE ON WAYS AND MEANS;1
COMMONWEALTH OF PUERTO RICO;2
EXEMPT COMMERCIAL PURCHASER;0
TERRORISM INSURANCE PROGRAM;0
THE PAPERWORK REDUCTION ACT;1
ADOPTED NATIONWIDE UNIFORM;0
BUREAU OF LABOR STATISTICS;2
COMMITTEE ON THE JUDICIARY;6
DEPARTMENT OF THE TREASURY;17
NATIONAL PRODUCER DATABASE;0
NON-UNITED STATES INSURER;0
SECRETARY OF THE TREASURY;41
STATE INSURANCE REGULATOR;6
SURPLUS LINES ELIGIBILITY;0
UNIFORM NATIONAL DATABASE;0
ADOPT NATIONWIDE UNIFORM;0
CAREER RESERVED POSITION;1
FEDERAL INSURANCE OFFICE;8
HOUSE OF REPRESENTATIVES;33
INSUREDS TAXABLE PREMIUM;0
NORTHERN MARIANA ISLANDS;0
SENIOR EXECUTIVE SERVICE;5
TRADE AGREEMENTS PROGRAM;0
INITIATING NEGOTIATIONS;0
POLICYHOLDER PROTECTION;0
STATE INSURANCE MEASURE;0
UNDERSERVED COMMUNITIES;7
ALTERNATIVE NATIONWIDE;0
MULTILATERAL AGREEMENT;0
POTENTIAL CONSEQUENCES;2
QUALIFIED RISK MANAGER;0
ADMINISTRATIVE RULING;0
BUDGETED EXPENDITURES;0
BUSINESS OF INSURANCE;9
NONADMITTED INSURANCE;0
UNITED STATES INSURER;0
AFFECTING PRUDENTIAL;0
DISTRICT OF COLUMBIA;12
INSURANCE REGULATION;0
REGULATORY ARBITRAGE;0
REGULATORY OVERSIGHT;0
RULE OF CONSTRUCTION;59
SURPLUS LINES BROKER;0
COMPTROLLER GENERAL;90
CONSULTANT RETAINED;0
CONSUMER PROTECTION;15
DEPARTMENT OF LABOR;2
IN CONFORMANCE WITH;0
INFORMATION-SHARING;7
NONADMITTED INSURER;0
SUBSECTIONS A AND B;23
ACCREDITED COLLEGE;0
BOARD OF GOVERNORS;528
EXPERIENCED SHIFTS;0
